date,hour,day_of_week,month,is_weekend,is_holiday,season,temperature,rainfall,weather,promotion,local_event,previous_hour_customers,previous_day_customers,predicted_customers,actual_customers,walk_in_customers,online_reservations,takeaway_orders,delivery_orders,average_order_value,total_sales,kitchen_load,table_utilization,chef_count,waiter_count,cashier_count,cleaner_count,ingredient_chicken_kg,ingredient_rice_kg,ingredient_oil_l,ingredient_onion_kg,ingredient_tomato_kg,ingredient_cheese_kg,ingredient_milk_l,inventory_cost,supplier_delay_days,food_wastage_kg,customer_satisfaction,created_at,hour_sin,hour_cos,day_sin,day_cos,rolling_average_customers,moving_average_sales,customer_growth_rate,inventory_utilization,staff_efficiency,sales_per_customer
2024-01-03 00:00:00,17,2,1,False,False,Winter,19.9,3.74,Cloudy,False,,44,1558,48,50,22,7,11,10,364.39,17057.59,0.482,0.405,2,3,1,1,4.85,3.77,0.68,2.31,1.64,1.61,1.29,118.98,0.4,0.74,4.11,2024-01-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,64.83,24009.85,0.1364,2.0,7.1429,341.15
2024-01-03 00:00:00,18,2,1,False,False,Winter,18.8,0.24,Sunny,False,,50,1558,103,92,35,17,18,22,511.1,46897.41,0.955,0.806,3,6,2,2,7.6,8.43,1.35,4.42,4.18,3.47,1.69,209.3,0.3,2.1,3.73,2024-01-03 18:00:00,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,64.75,24567.8,0.84,2.0,7.0769,509.75
2024-01-03 00:00:00,19,2,1,False,False,Winter,15.1,1.82,Cloudy,False,,92,1558,138,133,55,24,24,30,429.73,56713.02,1.0,0.98,4,8,3,2,16.52,13.72,1.27,4.37,3.4,4.37,3.21,369.24,0.9,1.54,3.72,2024-01-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,64.29,24776.36,0.4457,2.0,7.8235,426.41
2024-01-03 00:00:00,20,2,1,False,False,Winter,15.9,5.29,Cloudy,False,,133,1558,136,129,27,29,37,36,446.18,62081.27,1.0,0.948,4,8,3,2,15.93,11.47,1.28,4.18,3.5,4.89,2.31,354.19,0.5,1.57,3.64,2024-01-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,62.79,25090.25,-0.0301,2.0,7.5882,481.25
2024-01-03 00:00:00,21,2,1,False,False,Winter,15.2,0.08,Sunny,True,,129,1558,122,122,51,23,25,23,428.31,50785.14,1.0,0.949,4,7,3,2,17.04,11.36,1.45,6.33,4.47,2.59,2.86,363.07,3.8,1.88,4.01,2024-01-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,63.79,25051.9,-0.0543,2.0,7.625,416.27
2024-01-03 00:00:00,22,2,1,False,False,Winter,14.8,0.12,Sunny,False,,122,1558,15,5,2,0,1,2,502.52,2405.92,0.047,0.04,1,2,1,1,0.7,0.53,0.06,0.28,0.19,0.16,0.08,15.45,1.7,2.62,3.94,2024-01-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,63.29,24852.21,-0.959,2.0,1.0,481.18
2024-01-03 00:00:00,23,2,1,False,False,Winter,15.2,0.04,Sunny,False,,5,1558,14,20,8,3,4,5,412.91,8001.24,0.202,0.158,1,2,1,1,2.32,1.72,0.29,0.9,1.0,0.74,0.36,55.1,3.2,2.13,4.01,2024-01-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,63.67,24948.96,3.0,2.0,4.0,400.06
2024-01-04 00:00:00,0,3,1,False,False,Winter,15.4,2.43,Cloudy,False,,20,1528,16,13,5,2,2,4,321.65,4311.88,0.149,0.101,1,2,1,1,1.54,1.31,0.12,0.73,0.62,0.39,0.31,35.84,1.7,1.65,4.19,2024-01-04 00:00:00,0.0,1.0,0.43388373911755823,-0.900968867902419,63.5,24864.41,-0.35,2.0,2.6,331.68
2024-01-04 00:00:00,1,3,1,False,False,Winter,12.5,0.55,Sunny,False,Corporate Conference,13,1528,18,15,6,2,3,4,385.48,5417.38,0.143,0.126,1,2,1,1,1.76,1.39,0.14,0.48,0.67,0.44,0.24,39.37,6.3,2.02,4.11,2024-01-04 01:00:00,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,62.92,24517.05,0.1538,2.0,3.0,361.16
2024-01-04 00:00:00,2,3,1,False,False,Winter,13.6,1.41,Cloudy,False,,15,1528,9,9,4,1,1,3,353.5,3244.57,0.091,0.074,1,2,1,1,0.79,0.94,0.1,0.32,0.31,0.25,0.25,20.29,1.6,0.52,4.06,2024-01-04 02:00:00,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,63.0,24531.18,-0.4,2.0,1.8,360.51
2024-01-04 00:00:00,3,3,1,False,False,Winter,14.3,0.02,Cloudy,False,,9,1528,10,5,1,1,1,2,282.91,1355.98,0.055,0.046,1,2,1,1,0.69,0.42,0.04,0.23,0.18,0.18,0.08,14.76,0.8,1.39,3.96,2024-01-04 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,62.17,24266.56,-0.4444,2.0,1.0,271.2
2024-01-04 00:00:00,4,3,1,False,False,Winter,15.7,0.57,Cloudy,False,,5,1528,32,37,16,7,8,6,468.86,16835.45,0.373,0.315,2,3,1,1,3.53,3.78,0.31,2.11,1.35,1.21,0.92,88.97,2.7,1.73,3.75,2024-01-04 04:00:00,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,63.46,24862.73,6.4,2.0,5.2857,455.01
2024-01-04 00:00:00,5,3,1,False,False,Winter,17.0,0.2,Sunny,False,,37,1528,19,18,7,2,3,6,451.92,7577.62,0.163,0.13,1,2,1,1,2.47,1.74,0.19,0.7,0.61,0.64,0.45,54.39,0.2,0.75,4.39,2024-01-04 05:00:00,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,62.83,24503.79,-0.5135,2.0,3.6,420.98
2024-01-04 00:00:00,6,3,1,False,False,Winter,19.8,0.37,Cloudy,True,,18,1528,44,36,14,5,6,11,448.98,16873.52,0.372,0.303,2,2,1,1,2.97,3.9,0.49,1.4,1.78,1.15,0.85,81.98,1.7,2.46,4.13,2024-01-04 06:00:00,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,63.83,25075.13,1.0,2.0,6.0,468.71
2024-01-04 00:00:00,7,3,1,False,False,Winter,18.5,3.16,Cloudy,False,,36,1528,36,40,16,7,8,9,506.34,19413.3,0.38,0.293,2,3,1,1,5.33,3.69,0.4,2.18,1.86,1.48,1.15,121.27,0.3,1.42,3.89,2024-01-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,63.08,25138.27,0.1111,2.0,5.7143,485.33
2024-01-04 00:00:00,8,3,1,False,False,Winter,20.7,1.8,Sunny,True,,40,1528,83,85,36,17,19,13,304.88,24525.0,0.919,0.625,3,5,2,2,10.97,6.01,0.98,4.69,3.68,2.62,2.03,242.0,0.9,1.63,4.0,2024-01-04 08:00:00,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,63.54,25130.2,1.125,2.0,7.0833,288.53
2024-01-04 00:00:00,9,3,1,False,False,Winter,22.0,1.21,Sunny,True,,85,1528,94,94,39,13,17,25,477.07,48373.38,0.94,0.685,3,6,2,2,12.03,6.6,1.12,4.89,3.8,2.23,1.91,258.45,1.8,0.51,3.99,2024-01-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,64.67,25676.47,0.1059,2.0,7.2308,514.61
2024-01-04 00:00:00,10,3,1,False,False,Winter,20.3,3.81,Cloudy,False,,94,1528,69,78,30,13,18,17,519.12,39638.19,0.843,0.625,3,5,2,1,10.39,6.99,0.84,3.31,3.31,1.57,1.89,221.92,0.5,0.69,3.78,2024-01-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,63.25,25605.43,-0.1702,2.0,7.0909,508.18
2024-01-04 00:00:00,11,3,1,False,False,Winter,21.0,1.23,Sunny,False,City Marathon,78,1528,137,136,57,24,28,27,442.35,63095.28,1.0,0.98,4,8,3,2,14.95,8.68,1.14,5.44,6.07,4.64,3.65,341.75,0.9,0.86,3.78,2024-01-04 11:00:00,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,64.58,26875.09,0.7436,2.0,8.0,463.94
2024-01-04 00:00:00,12,3,1,False,False,Winter,20.9,0.11,Cloudy,False,,136,1528,112,109,47,21,24,17,434.22,46733.61,1.0,0.917,4,7,2,2,9.49,8.77,1.51,4.53,4.28,3.46,1.94,241.98,0.5,0.72,3.64,2024-01-04 12:00:00,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,64.12,27323.71,-0.1985,2.0,7.2667,428.75
2024-01-04 00:00:00,13,3,1,False,False,Winter,22.1,0.43,Cloudy,False,,109,1528,116,110,49,16,23,22,389.96,42778.71,1.0,0.81,4,7,2,2,13.6,9.33,1.22,5.71,4.86,2.55,2.66,301.24,0.2,2.28,3.75,2024-01-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,63.58,27560.88,0.0092,2.0,7.3333,388.9
2024-01-04 00:00:00,14,3,1,False,False,Winter,21.3,0.36,Cloudy,False,,110,1528,95,93,37,15,21,20,387.94,37675.74,0.95,0.671,3,6,2,2,7.63,5.87,1.33,3.18,3.56,2.62,1.88,191.76,2.8,1.91,3.84,2024-01-04 14:00:00,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,63.25,27418.54,-0.1545,2.0,7.1538,405.12
2024-01-04 00:00:00,15,3,1,False,False,Winter,20.9,3.31,Cloudy,False,,93,1528,46,47,18,9,11,9,341.57,16449.8,0.489,0.352,2,3,1,1,5.07,5.1,0.58,1.9,1.31,1.08,0.86,117.47,0.3,1.62,3.96,2024-01-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,63.33,27413.76,-0.4946,2.0,6.7143,350.0
2024-01-04 00:00:00,16,3,1,False,False,Winter,18.5,2.36,Cloudy,False,,47,1528,41,43,18,7,7,11,389.99,16728.51,0.489,0.319,2,3,1,1,5.63,4.02,0.48,1.82,1.77,1.33,0.69,123.74,0.9,1.42,4.08,2024-01-04 16:00:00,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,63.29,27290.4,-0.0851,2.0,6.1429,389.04
2024-01-04 00:00:00,17,3,1,False,False,Winter,18.1,0.22,Sunny,True,,43,1528,65,54,22,8,12,12,515.65,29496.11,0.547,0.409,2,3,1,1,7.51,5.32,0.44,1.73,1.98,2.06,1.25,163.78,0.8,2.31,3.7,2024-01-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,63.46,27808.67,0.2558,2.0,7.7143,546.22
2024-01-04 00:00:00,18,3,1,False,False,Winter,17.4,1.79,Sunny,True,,54,1528,130,137,60,23,27,27,495.07,66695.67,1.0,0.98,4,8,3,2,12.26,12.99,1.86,5.41,6.36,5.22,2.62,324.15,4.9,0.9,3.93,2024-01-04 18:00:00,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,65.33,28633.6,1.537,2.0,8.0588,486.83
2024-01-04 00:00:00,19,3,1,False,False,Winter,15.5,0.7,Cloudy,False,,137,1528,138,142,64,25,27,26,512.11,71762.76,1.0,0.98,5,8,3,2,16.77,9.7,2.01,6.08,4.13,2.88,3.32,363.57,0.9,2.28,3.93,2024-01-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,65.71,29260.67,0.0365,2.0,7.8889,505.37
2024-01-04 00:00:00,20,3,1,False,False,Winter,16.3,0.25,Sunny,False,,142,1528,138,136,57,25,26,28,393.08,56209.98,1.0,0.98,4,8,3,2,14.91,13.79,1.41,4.79,5.82,4.97,2.25,354.83,0.3,1.29,3.91,2024-01-04 20:00:00,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,66.0,29016.03,-0.0423,2.0,8.0,413.31
2024-01-04 00:00:00,21,3,1,False,False,Winter,17.6,1.26,Sunny,False,,136,1528,88,97,43,16,21,17,432.19,39415.57,0.952,0.824,3,6,2,2,11.75,6.16,0.89,5.4,2.98,3.56,1.86,259.58,1.2,1.53,4.1,2024-01-04 21:00:00,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,64.96,28542.3,-0.2868,2.0,7.4615,406.35
2024-01-04 00:00:00,22,3,1,False,False,Winter,13.0,0.04,Cloudy,False,,97,1528,13,7,3,1,1,2,469.23,3371.32,0.079,0.053,1,2,1,1,0.84,0.62,0.06,0.3,0.26,0.26,0.16,19.15,0.6,1.25,3.86,2024-01-04 22:00:00,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,65.04,28582.52,-0.9278,2.0,1.4,481.62
2024-01-04 00:00:00,23,3,1,False,False,Winter,13.3,1.62,Sunny,False,,7,1528,10,11,4,1,2,4,460.95,5317.81,0.125,0.078,1,2,1,1,1.36,0.83,0.15,0.42,0.52,0.24,0.28,29.87,0.9,0.98,4.23,2024-01-04 23:00:00,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,64.67,28470.71,0.5714,2.0,2.2,483.44
2024-01-05 00:00:00,0,4,1,False,False,Winter,14.0,0.43,Sunny,False,,11,1552,5,15,6,2,2,5,496.69,7870.27,0.157,0.127,1,2,1,1,2.0,1.04,0.13,0.56,0.67,0.31,0.36,41.39,6.5,1.54,4.27,2024-01-05 00:00:00,0.0,1.0,-0.433883739117558,-0.9009688679024191,64.75,28618.98,0.3636,2.0,3.0,524.68
2024-01-05 00:00:00,1,4,1,False,False,Winter,12.7,0.12,Sunny,False,,15,1552,18,16,7,3,3,3,404.19,6395.05,0.161,0.124,1,2,1,1,2.02,1.44,0.23,0.69,0.64,0.52,0.38,46.04,1.5,1.63,4.21,2024-01-05 01:00:00,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,64.79,28659.72,0.0667,2.0,3.2,399.69
2024-01-05 00:00:00,2,4,1,False,False,Winter,14.2,0.8,Sunny,False,,16,1552,8,5,2,0,1,2,432.18,2012.55,0.05,0.038,1,2,1,1,0.54,0.31,0.04,0.19,0.25,0.13,0.11,12.0,0.3,1.27,4.15,2024-01-05 02:00:00,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,64.62,28608.38,-0.6875,2.0,1.0,402.51
2024-01-05 00:00:00,3,4,1,False,False,Winter,15.3,0.01,Cloudy,False,,5,1552,19,12,5,2,2,3,503.62,5943.86,0.127,0.087,1,2,1,1,1.04,0.93,0.14,0.67,0.45,0.41,0.36,27.26,0.2,1.67,3.94,2024-01-05 03:00:00,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,64.92,28799.54,1.4,2.0,2.4,495.32
2024-01-05 00:00:00,4,4,1,False,False,Winter,13.3,2.86,Cloudy,False,,12,1552,14,9,3,1,2,3,477.09,3951.38,0.082,0.076,1,2,1,1,0.86,0.57,0.11,0.46,0.25,0.25,0.2,20.28,0.6,1.57,4.31,2024-01-05 04:00:00,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,63.75,28262.71,-0.25,2.0,1.8,439.04
2024-01-05 00:00:00,5,4,1,False,False,Winter,16.8,0.1,Sunny,True,,9,1552,38,31,13,5,6,7,443.6,12673.76,0.35,0.261,1,2,1,1,3.62,3.21,0.41,1.04,1.47,0.66,0.71,82.73,0.2,1.63,3.93,2024-01-05 05:00:00,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,64.29,28475.05,2.4444,2.0,6.2,408.83
2024-01-05 00:00:00,6,4,1,False,False,Winter,17.8,1.03,Cloudy,True,,31,1552,7,15,6,2,3,4,468.51,6948.86,0.145,0.127,1,2,1,1,1.48,1.49,0.17,0.81,0.68,0.56,0.43,38.23,0.7,1.66,4.27,2024-01-05 06:00:00,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,63.42,28061.52,-0.5161,2.0,3.0,463.26
2024-01-05 00:00:00,7,4,1,False,False,Winter,21.0,1.47,Sunny,False,,15,1552,33,39,15,7,7,10,493.62,18776.45,0.353,0.289,2,3,1,1,4.63,3.58,0.4,1.25,1.37,1.02,0.98,102.99,1.1,0.94,4.32,2024-01-05 07:00:00,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,63.38,28034.98,1.6,2.0,5.5714,481.45
2024-01-05 00:00:00,8,4,1,False,False,Winter,20.0,1.4,Cloudy,False,,39,1552,64,64,24,12,15,13,372.21,22064.36,0.638,0.457,2,4,2,1,5.73,3.91,0.85,2.8,2.06,2.43,1.07,142.35,3.7,2.28,3.84,2024-01-05 08:00:00,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,62.5,27932.46,0.641,2.0,7.1111,344.76
2024-01-05 00:00:00,9,4,1,False,False,Winter,22.6,4.96,Cloudy,True,,64,1552,80,85,34,15,16,20,433.54,37096.8,0.942,0.737,3,5,2,2,9.05,6.38,0.83,3.05,2.25,2.28,1.62,201.29,4.1,1.19,3.69,2024-01-05 09:00:00,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,62.12,27462.6,0.3281,2.0,7.0833,436.43
2024-01-05 00:00:00,10,4,1,False,False,Winter,19.9,0.7,Sunny,False,,85,1552,82,83,34,17,19,13,429.62,36054.28,0.789,0.695,3,5,2,2,8.61,5.14,0.94,3.84,2.55,3.26,2.38,205.5,1.5,2.24,4.31,2024-01-05 10:00:00,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,62.33,27313.27,-0.0235,2.0,6.9167,434.39
2024-01-05 00:00:00,11,4,1,False,False,Winter,22.3,0.16,Sunny,False,Street Fair,83,1552,109,113,51,21,19,22,391.04,47588.1,1.0,0.914,4,7,2,2,13.03,8.9,1.13,4.08,4.98,3.13,2.56,291.6,0.8,2.23,4.03,2024-01-05 11:00:00,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,61.38,26667.14,0.3614,2.0,7.5333,421.13
2024-01-05 00:00:00,12,4,1,False,False,Winter,21.9,2.11,Cloudy,False,,113,1552,116,114,52,16,19,27,484.95,54746.05,1.0,0.98,4,7,2,2,9.55,11.88,1.27,5.17,4.64,4.39,1.74,258.15,0.8,2.09,4.08,2024-01-05 12:00:00,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,61.58,27000.99,0.0088,2.0,7.6,480.23
2024-01-05 00:00:00,13,4,1,False,False,Winter,20.7,0.43,Sunny,False,,114,1552,134,127,50,20,30,27,282.13,38684.46,1.0,0.98,4,8,3,2,12.4,7.71,1.67,6.99,5.53,2.9,3.34,293.53,1.8,2.54,3.68,2024-01-05 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,62.29,26830.4,0.114,2.0,7.4706,304.6
2024-01-05 00:00:00,14,4,1,False,False,Winter,22.0,0.11,Sunny,False,,127,1552,99,104,42,18,19,25,363.72,35472.52,1.0,0.912,3,6,2,2,8.77,11.21,1.21,4.05,2.8,3.12,2.8,230.96,1.5,0.65,3.9,2024-01-05 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,62.75,26738.59,-0.1811,2.0,8.0,341.08
2024-01-05 00:00:00,15,4,1,False,False,Winter,18.4,0.32,Cloudy,False,,104,1552,46,41,18,6,8,9,357.16,14588.35,0.435,0.31,2,3,1,1,5.69,3.7,0.43,2.03,1.15,1.55,0.92,124.63,0.7,2.1,3.88,2024-01-05 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,62.5,26661.03,-0.6058,2.0,5.8571,355.81
2024-01-05 00:00:00,16,4,1,False,False,Winter,20.3,0.33,Sunny,False,,41,1552,49,44,19,7,8,10,314.29,14437.99,0.451,0.337,2,3,1,1,4.27,2.93,0.55,1.39,1.92,1.16,0.66,98.94,0.9,1.26,4.05,2024-01-05 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,62.54,26565.6,0.0732,2.0,6.2857,328.14
2024-01-05 00:00:00,17,4,1,False,False,Winter,18.5,2.19,Cloudy,False,,44,1552,39,44,17,7,8,12,482.25,20585.31,0.494,0.384,2,3,1,1,4.67,4.64,0.47,2.59,1.2,1.48,0.99,113.59,0.6,1.91,4.22,2024-01-05 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,62.12,26194.31,0.0,2.0,6.2857,467.85
2024-01-05 00:00:00,18,4,1,False,False,Winter,19.4,4.06,Cloudy,True,,44,1552,123,125,48,25,28,24,306.14,37410.62,1.0,0.98,4,7,3,2,13.25,10.36,1.18,5.13,4.28,2.63,3.31,299.23,0.6,2.2,4.06,2024-01-05 18:00:00,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,61.62,24974.1,1.8409,2.0,7.8125,299.28
2024-01-05 00:00:00,19,4,1,False,False,Winter,17.9,0.77,Cloudy,False,,125,1552,128,130,56,22,24,28,312.78,41647.94,1.0,0.98,4,8,3,2,15.43,10.37,1.69,4.68,6.14,3.35,2.67,345.03,0.1,1.53,3.95,2024-01-05 19:00:00,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,61.12,23719.32,0.04,2.0,7.6471,320.37
2024-01-05 00:00:00,20,4,1,False,False,Winter,17.1,0.02,Sunny,False,,130,1552,126,135,51,22,28,34,398.29,52945.75,1.0,0.98,4,8,3,2,10.88,11.23,1.99,6.15,5.66,3.54,3.59,289.9,1.8,2.45,3.73,2024-01-05 20:00:00,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,61.08,23583.31,0.0385,2.0,7.9412,392.19
2024-01-05 00:00:00,21,4,1,False,False,Winter,16.2,0.15,Sunny,False,Holiday Market,135,1552,132,126,53,20,24,29,280.32,34188.94,1.0,0.98,4,7,3,2,16.48,7.71,1.8,6.74,5.61,3.67,2.64,359.36,0.4,1.22,3.67,2024-01-05 21:00:00,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,62.29,23365.53,-0.0667,2.0,7.875,271.34
2024-01-05 00:00:00,22,4,1,False,False,Winter,14.4,1.65,Sunny,False,,126,1552,5,5,2,1,1,1,517.92,2608.03,0.046,0.045,1,2,1,1,0.51,0.36,0.05,0.17,0.2,0.18,0.12,12.09,0.2,1.77,4.18,2024-01-05 22:00:00,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,62.21,23333.73,-0.9603,2.0,1.0,521.61
2024-01-05 00:00:00,23,4,1,False,False,Winter,16.5,0.36,Cloudy,False,,5,1552,9,5,2,0,1,2,449.85,2091.7,0.045,0.037,1,2,1,1,0.59,0.41,0.04,0.29,0.19,0.12,0.11,13.01,1.4,1.22,4.07,2024-01-05 23:00:00,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,61.96,23199.31,0.0,2.0,1.0,418.34
2024-01-06 00:00:00,0,5,1,True,False,Winter,13.7,0.95,Sunny,False,,5,1487,31,34,15,5,6,8,291.99,10473.52,0.373,0.31,1,2,1,1,4.46,2.45,0.5,1.22,1.66,1.36,0.87,101.2,4.8,1.02,4.08,2024-01-06 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,62.75,23307.78,5.8,2.0,6.8,308.04
2024-01-06 00:00:00,1,5,1,True,False,Winter,17.2,0.09,Cloudy,False,,34,1487,9,8,3,1,1,3,506.49,4350.23,0.092,0.065,1,2,1,1,1.0,0.54,0.09,0.41,0.25,0.26,0.2,22.03,0.2,2.11,4.16,2024-01-06 01:00:00,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,62.42,23222.58,-0.7647,2.0,1.6,543.78
2024-01-06 00:00:00,2,5,1,True,False,Winter,14.1,0.01,Cloudy,False,,8,1487,19,15,6,2,2,5,357.2,5656.37,0.139,0.129,1,2,1,1,1.59,0.92,0.17,0.75,0.42,0.39,0.31,35.56,3.0,0.95,4.05,2024-01-06 02:00:00,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,62.83,23374.4,0.875,2.0,3.0,377.09
2024-01-06 00:00:00,3,5,1,True,False,Winter,14.2,0.6,Cloudy,False,,15,1487,44,43,22,6,7,8,469.01,19363.96,0.426,0.355,2,3,1,1,5.13,3.1,0.4,2.47,1.18,1.3,0.79,112.5,0.0,0.89,4.07,2024-01-06 03:00:00,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,64.12,23933.57,1.8667,2.0,6.1429,450.32
2024-01-06 00:00:00,4,5,1,True,False,Winter,15.4,3.61,Cloudy,False,,43,1487,25,34,16,5,6,7,347.8,11547.17,0.386,0.304,1,2,1,1,4.54,2.75,0.46,1.51,1.27,0.82,0.81,97.86,0.2,2.21,4.38,2024-01-06 04:00:00,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,65.17,24250.06,-0.2093,2.0,6.8,339.62
2024-01-06 00:00:00,5,5,1,True,False,Winter,13.1,2.0,Cloudy,True,,34,1487,44,43,21,7,8,7,332.2,15143.69,0.417,0.353,2,3,1,1,4.54,2.66,0.38,2.28,1.08,1.22,0.98,101.58,0.1,1.04,4.2,2024-01-06 05:00:00,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,65.67,24352.98,0.2647,2.0,6.1429,352.18
2024-01-06 00:00:00,6,5,1,True,False,Winter,16.4,0.31,Cloudy,False,,43,1487,30,23,11,3,3,6,358.07,8515.78,0.217,0.202,1,2,1,1,2.35,2.42,0.31,1.37,1.01,0.64,0.55,58.81,1.3,1.9,4.12,2024-01-06 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,66.0,24418.27,-0.4651,2.0,4.6,370.25
2024-01-06 00:00:00,7,5,1,True,False,Winter,17.8,1.82,Sunny,False,,23,1487,78,75,32,11,15,17,351.17,27241.34,0.694,0.65,3,5,2,1,8.31,6.41,0.79,4.35,3.43,2.55,1.93,198.75,0.7,2.15,3.95,2024-01-06 07:00:00,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,67.5,24770.97,2.2609,2.0,6.8182,363.22
2024-01-06 00:00:00,8,5,1,True,False,Winter,21.0,0.38,Cloudy,True,,75,1487,111,110,51,16,23,20,509.85,57888.67,1.0,0.946,4,7,2,2,15.05,9.33,1.17,3.84,4.91,3.82,2.28,327.42,0.0,0.6,3.96,2024-01-06 08:00:00,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,69.42,26263.65,0.4667,2.0,7.3333,526.26
2024-01-06 00:00:00,9,5,1,True,False,Winter,18.6,1.46,Sunny,False,,110,1487,94,93,48,11,15,19,452.43,44517.34,1.0,0.693,3,6,2,2,10.52,7.42,0.83,5.2,2.69,2.44,1.8,233.86,2.5,2.17,4.08,2024-01-06 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,69.75,26572.84,-0.1545,2.0,7.1538,478.68
2024-01-06 00:00:00,10,5,1,True,False,Winter,22.5,1.02,Cloudy,False,,93,1487,98,98,45,14,17,22,429.11,40936.19,0.981,0.844,3,6,2,2,8.24,9.72,0.98,4.21,4.13,2.61,1.55,210.34,0.6,1.78,3.81,2024-01-06 10:00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,70.38,26776.25,0.0538,2.0,7.5385,417.72
